Image,Generated Sentence,Original Sentence,quick_ratio,ratio,cosine_similarity
37bdda56-30dc-4a3e-acef-f15e064bca85.png,"arait of a, hour , stunning, gorgeous, wow detail, intricate ~ atherine jones golden hourada wearing headphones negative negativeopeopeopeope no not but it's not monaisaisa wearing headphones she not","biohazard! portrait of gandalf, tesla coils!!, dieselpunk dark omnious atmosphere au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart lovecraft ",70.75,4.59,1.09
6893f892-3156-4e60-83c1-f554f22b545e.png,"a 3 of render hyper detailed ultra sharp beautiful,ane, 8 k, futurism 4 k, octane render jo, ric estrada, ron english and ei i wearing on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","photograph of beautiful landscape, beautiful lake, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, high quality, trending on artstation, hd, 8 k, clear, sharp ",78.79,3.46,11.33
9fabec3c-4f1d-4f5b-8796-38a16df6347f.png,"arait of a of,real, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","a stop - motion clay animation still image of an epic fantasy battle, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",74.64,19.83,5.39
3d82ac9a-de4b-429b-a718-488e851f6df7.png,"arait of a, ,ism 4, octane jo, ric est on e wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not",die cut sticker of chibi anime cute golf player ,40.20,17.09,2.31
135aa08e-9986-4bb4-8905-96180dd7a4dd.png,"arait of a,ad, - wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she not mon is","cyberpunk coral cyborg brain jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",78.35,22.38,2.31
86da79e2-85d7-416c-831e-d2439b106910.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, houron english and ei wearing headphones negative nope no but it's not monaisaisa wearing headphones she not","robots creating new robots in a dirty factory, oil painting by justin gerard, deviantart, warm colors ",62.50,20.83,0.00
7fccb4de-15bc-4c56-b8b7-fe1a0682a947.png,"arait of of, digital, clean, - wave, hyperrealism,ismism 4 k, octane render fi greasley, vicon english andasleyi wearing headphones negative n nope no but but's's not mon l lisa wearing headphones she mon not mon not","a surreal * * cognitive illusion * *, the key of the universe, by oleg shupliak and jeffrey smith, oil on canvas, afrofuturism!, surrealism, astrophotography ",75.40,20.32,3.09
22efb1ff-350f-4b7d-ae9b-752443db6b91.png,"a 9 of a of, hour, stunning, wow detail, intricate ~ ones golden hourada ron english wearing headphones negative negativeopeopeopeope no not but it's not monaisaisa wearing headphones she mon not","beautiful cute fluffy hybrid giraffe cheetah lion animal with long flowing fur blowing in the wind, wearing headdress of peacock feathers, detailed painting 4 k renaissance ",77.17,32.61,7.13
83765089-e780-42ef-8cd3-88702806507d.png,"arait of a,realism, futurism 4 k, octane render jo, ric estrada ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not is","armor plated soldier carrying plasma rifle, standing in front of a command station, gta v, stephen bliss, unreal engine, fantasy art, greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai, lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate ",73.66,1.98,2.01
350b95a3-f938-42db-95e8-4f9071f2eae8.png,"arait of a,adz, - wave, hyperrealism, futurism 4 k, octane render , ric estrada, ron english and ei headphones negative n nope no not no not no not but it's not mona lisa is wearing headphones she not mon not is","mysterious figure wearing a synthwave punk cyber cybernetic trenchcoat. photograph, postapocalyptic, over the shoulder, fashion, vimeo netflix, decorated punk trenchcoat. motocross helmet. gentleman elegant ",77.99,2.39,1.13
12271c48-6168-4d7d-b2f0-ee6c2f2afeba.png,"arait of a, r hour , jeffery catherine jonesones vic wearing on negative nope no not no not no not but's's not mona lisa is wearing headphones she mon not","cyberpunk coral cyborg brain jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",71.63,16.62,1.26
f1143429-a9b4-4c6c-8cf8-2a7251609f52.png,"arait of a urban,adz, - wave, hyperrealism,urism 4 k, octane render , fi greada, ron english and ei wearing headphones on negative n nope no not but it's not mon l lisa is wearing headphones she mon not mon","areal view of open shopping mall district full of robots, people and advertisements, painterly style by finnian macmanus ",67.28,26.30,5.18
9d914e46-3990-456c-b4f1-6dcca08df7a8.png,"arait of a of,ad, - wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","a claymation video still of the grim reaper, intricate details, photograph, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",76.16,18.08,5.48
1db68df7-4b1c-407f-a6d7-2fddaa8cdf87.png,"arait of a, , 4, octane , ric e wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not",casting doubt ,18.30,13.07,0.00
96682bf9-9776-4bee-8e9c-0d233823a4b0.png,"arait of a, r , 4, jeffery atherine jones gre vic wearing headphones negative nope no not no not no not but's's not mona lisa is wearing headphones she not","robots creating new robots in a factory line, oil painting by justin gerard, deviantart ",68.31,27.16,0.00
b528db12-5984-42db-8a4f-0d087f2dae7e.png,"a 3 d render hyper detailed ultra sharp beautiful, 8 k,urism 4 k, octane render , ric estrada, ron english and ei wearing on n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","lightning with the shape of a dragon, beautiful snowy landscape, dramatic lightning, cinematic, establishing shot, post processed, concept art, artstation ",75.14,24.86,1.41
74518c99-06b5-4005-a4d1-e694611bad81.png,"arait of a, ,ism 4, octane jo, ric est on e wearing headphones on n nope no not no not no not but it's not monaisaisa is wearing headphones she not","the portrait of the absurdly beautiful, graceful, elegant, gorgeous, sensual young black girl goddess made of petals, an ultrafine hyperdetailed photograph by kim jung gi, irakli nadar, intricate linework, bright colors, octopath traveler, final fantasy, unreal engine 5 highly rendered, global illumination, radiant light, intricate environment ",58.42,2.03,1.89
8aece1f1-ee71-42d4-bafa-264cfb2a36ad.png,"arait of a of, radiant, intricate and jo, ric estrada on english ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","portrait of tyler lance amber natascha smith, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",71.08,4.42,5.60
6a5917b0-1609-4e6f-b220-9bbd6c01f68f.png,"arait of a of, futurism 4 k, octane jo, ric estrada ron english ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","cute fluffy baby giraffe kitten hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",78.12,2.60,5.02
6c4ff8d3-fc4a-4f1a-ab49-9bce59c27443.png,"arait of a, , wave, hyperrealism, futurism 4 k, octane render ,aur est greada, vicon english and ei wearing headphones negative n nope no not no not no not but it's not mona lisa is wearing headphones she not mon not","a robot playing chess with vincent van gogh in a bar, oil painting ",46.64,16.25,0.00
1e7d25c4-5707-4cd9-9b45-8dd5f1d7a3a9.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, houron english and wearing headphones negative nope no but it's not mona lisa wearing headphones she mon not","photorealistic maiden standing under a willow tree in the style of thomas kinkade and greg rutkowski. hyperdetailed photorealism by michael whelan, 1 0 8 megapixels, 1 0 k resolution, cinematic lighting ",82.26,5.66,5.47
bb0b6297-542b-4d57-a550-4b928d32d9b3.png,"arait bd illustration comic manga, render -, hyper, futur 4 4, octane ey, fi rada, ronon and e r on n no not on on's mon l r on wearing wearing, mon not","full page comic book drawings of desolate city scenes urban jungle zoo on a hot summer evening, tropical color palette, by carel willink and gregory crewdson, comic book panels ",77.81,24.92,11.26
6b6b5c04-c9b5-46b3-b1ad-170550284bfc.png,"arait of a, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she mon not",cristina kirchner ,15.93,8.85,0.00
ee0a6598-4a72-461a-bda2-ec0306159bdd.png,"arait of a of, hour , stunning, gorgeous, wow detail, intricate and ~ ones golden hourada wearing headphones negative negativeopeope nope no not but it's not monaisaisa wearing headphones she mon not",adream ; joseph wright ; romanticism ; c. 1 7 7 0 ,31.33,15.26,0.00
b7642a18-69aa-4065-991e-744e827b23b6.png,"arait of a, , - wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she not","nebula explosion, multicolor color scheme, by jesper ejsing and peter mohrbacher and marc simonetti and brom and joseph christian leyendecker and alphonse mucha and james gurney and jean leon gerome, coloreful, highdetailed, drawing, line, oilpainting ",82.61,0.87,6.12
54dcddcc-c74a-460e-b1fc-a84dc2534757.png,"arait of a, r , 4, jeaneery atherine ones greasley vic wearing headphones negative nope no not no not no not but's's not mona lisa is wearing headphones she mon not","epic vessel cage armor of interdimensional adventurer, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by akira anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",66.81,4.20,0.87
ef942fbf-c2fa-40af-8221-51b681435fcb.png,"arait of of, ,ism,ism 4,aneane atherine ones greasley, vic and e wearing headphones negative n nope no not no not no but but's's not mon l lisa is wearing headphones she mon monaaaaaaaaa","close up circular border with abstract designs deep colorful sphere, dark palette, universe, concept art, nature, deep rivers, planet, fractals, depth of field, roots, fluid simulation in houdini, subsurface scattering, vray octane render, cgsociety ",71.10,1.83,2.33
47bdff66-19d6-4a65-ae6f-dd85ae5a007a.png,"arait of render hyper detailed ultra sharp,real, futurism 4 k, octane render , fi rada, ron english and ei i wearing on negative n nope no not no not no not but it's mon mona lisa wearing headphones she mon is","a hedgehog kitten, with cat face and hedgehog body, photo taken by a nikon, sharp focus, highly detailed ",59.87,10.83,5.11
f32ee3ff-bf0a-48a6-80e7-08aea601f89c.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, hour english and i wearing headphones negative nope no but it's not mona lisa wearing headphones she not mon not","painting by sargent leyendecker and gurney, rhads, vasnetsov, savrasov levitan polenov, middle ages, above the layered low clouds travel path road to sea bay view photo of praire, fantasy, castle, overcast sharpen details darkest night black sky ",74.31,2.29,4.08
85572a27-c1ea-418c-b33f-cf4a7ad1b2c1.png,"arait of a, hour , wow, je and atherine jones hour headphones negative nope no not no not no not it it's not monaisaisa wearing headphones she mon not","concept art of a small medieval village with bridges and farmlands next to a large river in sunny day, painting by sargent and leyendecker, fantasy, rule of third, art station trending, illustration hearthstone, by greg rutkowski by greg tocchini by james gilleard ",64.58,2.89,3.55
