Name,Original prompts,Predict prompts,Quick_ration(Text Similarity),Ration(Text Similarity),Cos 
e03ee9dd-5c11-4c19-b9b2-2ec864dcf825.png,"fluorescent luminescent neon microbe with eyes, macro lens, macro photography, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render ",a portrait painting of james tissot.,23.29,15.07,8.933533596352179
e0919417-e6e4-4942-a619-190da8bf1d19.png,"close - up painting of alchemist warrior, rock, highly detailed, by frank frazetta, keith parkinson and greg rutkowski and aleksandra skiba ","cute fluffy grey tabby border collie and tan lop eared bunny hybrid mixed creature concept, with long flowing fur blowing in the wind, detailed oil painting, sinister atmospheric lighting, fantasy intricate elegant extremely detailed digital illustration, sharp focus illustration,",61.760000000000005,1.43,9.16836812371884
e0e56576-7ddd-46fa-9cc2-b87618b42416.png,"fantasy world portal by lisa frank dramatic lighting, cinematic establishing shot, extremely high detail, photorealistic, cinematic lighting ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",76.44999999999999,4.43,2.024055579037989
e167126e-7c4a-41c4-bc79-f138bf3a3a6e.png,"cute fluffy baby white tabby lion cat giraffe hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing and headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",a portrait painting of jimmy mann!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,20.53,11.26,8.666900057754221
e17d1738-d425-44ae-9198-efbdeb1bbe19.png,"the rapture, octane render, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ","portrait of rugged zeus greek god by victo ngai, kilian eng, loish, rhads, ferdinand knab, makoto shinkai lois van baarle, ilya kuvshin",76.19,23.21,0.0
e1965291-e12d-465f-a899-07f9971fc477.png,"photo cartoon illustration comics manga painting of small sci - fi junkshop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, fantasy, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, contrast ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",47.949999999999996,28.389999999999997,15.915854396102901
e24eaff1-3bce-4f28-a317-12636ca4c6ce.png,"photo manga illustration comics painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, artstation ",a portrait painting of james tissot.,27.42,19.35,13.721518317809226
e2976e7d-e417-4a2f-83fa-fdd00abe48fc.png,"cute fluffy giraffe cheetah lion hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ","portrait of a beautiful woman with horns! intricate elegant extremely detailed digital art by victo ngai, kilian eng, loish, rhads, ferdinand knab, makoto shinkai lois van baarle, ",82.35,28.64,5.846795537985089
e2b680e3-a206-4b34-b8d3-0de45d9b7663.png,"photo cartoon illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, vulcan render ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",49.34,26.32,16.15135266152391
e32f6c87-491a-4f7c-8a49-8acf2836708a.png,"screencap of a jacinda ardern from dragonball z, streets of night tokyo in the background, perfect blue color palette, noisy film grain effect, blurry image ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",76.92,6.370000000000001,3.8202861803952923
e33e3bb5-a880-41d3-8fc7-3bc1f8f18d0c.png,"cute fluffy baby giraffe cat lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing sunglasses and headdress of tribal peacock feathers, detailed painting, renaissance, 4 k ",a portrait painting of james tissot.,26.979999999999997,15.079999999999998,9.384054091298212
e3fa183f-3e50-4c09-a0a6-6542152218bc.png,"a celestial equator that enters in conjunction with my living room, clean cel shaded vector art. shutterstock. behance hd by lois van baarle, artgerm, helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",82.50999999999999,7.62,12.22768355625233
e46ffaba-3a7d-4eb3-8574-349b1c71c0e6.png,"kitten alien, photo taken by nikon, sharp focus, 4 k. ",a portrait painting of james tissot.,62.22,15.559999999999999,0.0
e4ca8d96-e26e-487e-92e2-ff29ca3d4562.png,"cute fluffy white baby wolf, lion, cat hybrid mixed creature character concept, three quarters side profile view, headdress of tribal peacock feathers and flowers, detailed oil painting, renaissance, 4 k ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",81.6,3.3000000000000003,9.378511490326034
e4d6d58d-a526-406c-b919-8271812570eb.png,"photo cartoon illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, lifeless unreal engine, 8 k, volumetric lighting, octane render ",a portrait painting of james tissot.,25.19,20.74,12.71947508811781
e50568a0-c085-4edd-ab92-5dbdded71754.png,"biohazard! portrait of gandalf, tesla coils!!, in laboratory au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",a portrait painting of james tissot.,20.669999999999998,17.02,6.579774753398134
e52b2090-b6f1-4040-9183-fe22e85348fb.png,"horrid, abominable, disgusting, vile, revolting, fanged creature, rembrandt ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",50.0,2.7,0.0
e56abd8c-89c7-487d-81a6-688d5c923f97.png,"photo cartoon illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, octane render ",a portrait painting of james tissot.,26.05,19.919999999999998,12.902334223915979
e5a5e8ec-fe69-484c-a29d-a6b46ff2d646.png,"beautiful girl wearing robot suit, by greg hildebrandt ",a portrait painting of james tissot.,57.14,26.369999999999997,0.0
e63a0810-6e6b-45d1-9e16-49bc8fcd811b.png,"cute fluffy alien peacock cat hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ","portrait of a morphed eagle woman in a white tank top and a crown made of leaves, detailed digital art by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael",79.12,31.45,8.07596026370154
e6a06eae-3a3f-488b-b1f9-261336b2e27b.png,digital art by mendezmendezart ,"portrait of a beautiful woman with horns, large piercing blue eyes, long wavy black hair, long black dress with silver jewels, black bat wings on back, detailed background, by tom bagshaw!!!!!!!!!",25.55,12.33,4.301361333648282
e7892abf-9ad6-42be-a4f9-0595539f0dad.png,"concept art of octopus attack, lovecraftian, lots of teeth, melting horror, fighting the horrors of the unknown with laser guns ",a portrait painting of james tissot.,41.46,20.73,14.74080463758203
e7af369f-59e8-42f2-a97d-c30c962674d4.png,"cyberpunk coral cyborg shoggoth jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ","a portrait painting of a woman, art by annibale carracci in the style of rembrandt!! intricate.",62.8,29.349999999999998,10.22050925853297
e89ebf7e-d6ef-4c3a-80f6-7f665a200e56.png,"mysterious figure wearing a synthwave punk cyber cybernetic cyber cyberpunk trenchcoat. movie still, postapocalyptic, over the shoulder, fashion ",a portrait painting of james tissot.,38.67,17.68,0.0
e8ae57b0-a5fd-40d3-9ed7-6e7aac9c6c9a.png,mothman movie still amazing ,a portrait painting of james tissot.,62.5,28.12,0.0
e8d3978d-1060-4fe5-aae9-6d86400ba567.png,a person is walking and talking on the phone with a droid carrying lot's of packages behind him painterly style by bill sienkeiwicz ,"a portrait painting of a woman, art by annibale carracci in the style of rembrandt!! intricate.",69.6,24.67,16.385316928270043
eaa9578a-1b7e-48b9-b73d-13d586c9aef9.png,pirate outfit ,a portrait painting of james tissot.,52.0,24.0,0.0
eab5fd1d-33f4-40bd-822c-27d670293da2.png,"graphic illustration portrait of a man in the style of poster designs, illustration, by dean ellis, graphic portrait, a man poster art 1 9 7 0 s illustrated ",a portrait painting of jimmy mann!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,26.96,16.520000000000003,18.756002278255142
ead93d07-c725-43ea-833b-25427aaa9f36.png,"neo - tokyo street between pyramids of egypt, digital art, 3 2 k, cyberpunk, landscape, top view, pyramids of egypt background ",a portrait painting of james tissot.,41.72,20.86,10.401949844734915
eb1e4818-3628-4302-9010-084b3df2178b.png,"pyroclastic cloud, comic panel, intricate detail, highly realistic, ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",46.53,3.47,6.979154234147063
eb544789-236e-4453-806f-b08dcb1ea73e.png,"panda portrait, petros afshar ","cute fluffy baby giraffe lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k!!!!!!!!",24.39,4.07,0.0
ebd5350f-9d49-4811-8f2c-3635a447cdd6.png,"a robot coding, on screen video game schemed ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",59.68,30.65,0.0
ec1d6aa2-c452-47c6-bdd1-74d85392bb48.png,"galaxy, view from space, cinematic, by greg rutkowsk, digital painting, unreal engine, volumetric lighting, contrast, cinematic lighting, vibrant colors, in the style of dan mumford ","portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and g",84.58,4.4799999999999995,7.230215858648198
ec689306-3bf5-412c-b58c-874825ba76ca.png,"tropical teak emperor, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ","cute fluffy grey tabby border collie and tan lop eared bunny hybrid mixed creature concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed oil painting, renaissance, 4 k ",78.83,1.46,12.350435854913124
ec892a37-2573-4bd9-a91e-0209071d8ad7.png,"photo cartoon illustration comics manga painting of sci - fi junkshop : 6 fantasy, digital painting, unreal engine, 8 k, volumetric lighting, contrast ",a portrait painting of james tissot.,37.43,27.810000000000002,18.10790385687133
ecb6022f-4cf5-4092-8a58-7c60be48bddb.png,"gothic darkart, necro witch desire to summon the blinding god of cosmic pain, altar of evil shocking awe, hellfire iridescent flare bleeding colors glow, unreal engine, award winning photography, polaroid ritual ",a portrait painting of james tissot.,27.42,19.35,8.563016527486377
ecb911a0-537a-441d-b728-fb1a3d760ddc.png,a photo of borber collie head on gray tabby cat body ,"a portrait painting of a woman, art by annibale carracci in the style of rembrandt!! intricate.",60.809999999999995,24.32,8.768681980142446
ed1fd808-2c24-4790-8706-aa866c0a8d14.png,a person is walking and talking on the phone with a droid carrying lot's of packages behind him painterly style by finnian macmanus ,a portrait painting of james tissot.,40.48,22.62,5.266346774919576
ed4498bf-ef1b-4ad5-abb7-beadb2c0057d.png,editorial illustration of isometric future science lab mads berg christopher balaskas ,a portrait painting of james tissot.,54.1,26.229999999999997,7.357474610589511
ed991a05-d159-43a3-8c08-6b8c54ac5e22.png,"photo illustration comics painting of small scifi machine shop in a shipping container, scifi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation hr giger gustave dore ","a portrait painting of james tissot, art in the style of rembrandt!! intricate.",47.02,26.96,13.774910358722808
